Localtime,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
2024-02-03_02:04:32,1706925872230575,2299,525890230,1,-6.6728642371e-05,-6.5327975826e-06,2.2937148293e-06,-0.0012351013353607,-0.0003390659848372,0.0025754834321451,3195897094
2024-02-03_02:04:32,1706925872241283,2299,525890240,1,-0.0001313330119772,3.1022619345e-06,3.3345912532e-06,-0.001397664894289,-0.0015493888281002,0.000650520882236,3860241994
2024-02-03_02:04:32,1706925872250651,2299,525890250,1,-9.59342630975e-05,1.965191941e-07,3.2171699381e-06,-0.0008013464467333,-0.0009793797711377,-0.0006474447953985,154842454
2024-02-03_02:04:32,1706925872261587,2299,525890260,2,-0.0001239647625035,9.1246972709e-06,-7.6563623856e-06,-0.0005441973539201,-0.0028682947970906,-0.0017747632322786,38861075
2024-02-03_02:04:32,1706925872270700,2299,525890270,1,-6.91605284982e-05,2.08519939498e-05,-1.94588994167e-05,-0.0007555772744798,-0.0011650714560568,0.0011930080555746,2816331402
2024-02-03_02:04:32,1706925872281320,2299,525890280,1,-0.0001192885967218,5.2930671662e-06,-1.3772854655e-05,-0.0008823910063012,-0.0022209804921867,6.96563053258e-05,686341800
2024-02-03_02:04:32,1706925872291449,2299,525890290,1,-0.0001063046738762,-2.70075099385e-05,-6.0744343059e-06,-0.0006826784083131,-0.0024215977420405,-0.0015251781071092,316908083
2024-02-03_02:04:32,1706925872302173,2299,525890300,2,-0.0001455890771764,-7.38529667124e-05,-1.65453960882e-05,-0.0011364042962396,-0.0049669185632072,-0.005710586607069,173437491
2024-02-03_02:04:32,1706925872311487,2299,525890310,1,-2.55810467076e-05,-5.56363196153e-05,1.7835014481e-06,0.0007863312237717,-0.0023874578993831,-0.0016604843670111,2044132050
2024-02-03_02:04:32,1706925872321406,2299,525890320,1,-4.65102582893e-05,-4.39617432794e-05,4.904963596e-07,-0.0002229635850678,-0.0026291074186443,-0.0015699437070553,3154591225
2024-02-03_02:04:32,1706925872331531,2299,525890330,1,-1.03082124055e-05,-3.99974724047e-05,7.389448485e-07,-0.0002333560300382,-0.0019710369594727,-0.0017511848730094,963903839
2024-02-03_02:04:32,1706925872341366,2299,525890340,2,-5.0552788193e-06,-5.69049332842e-05,7.0379183005e-06,0.0019989384463907,-0.0024225885290504,-0.0045372310205747,2745661952
2024-02-03_02:04:32,1706925872350853,2299,525890350,1,5.136975846e-06,2.28012349115e-05,-1.140506906e-06,-0.0004050176989771,-0.0018789162981424,-0.0030662215478383,1801426969
2024-02-03_02:04:32,1706925872360673,2299,525890360,1,1.57838219389e-05,2.18540844123e-05,8.4051753786e-06,-0.0004687355477935,-0.0017005765155518,-0.0018792119626812,2220178786
2024-02-03_02:04:32,1706925872370685,2299,525890370,1,4.35776071649e-05,-3.6014814681e-06,2.1071908851e-05,-5.81473989275e-05,-0.0017555372166044,-0.0001678364833567,1478455815
2024-02-03_02:04:32,1706925872380983,2299,525890380,2,-5.71975097485e-05,4.73975689741e-05,3.79863552581e-05,0.0029810437072735,-0.0033753921935219,-0.0020554289196952,1257508988
2024-02-03_02:04:32,1706925872390622,2299,525890390,1,2.06415596292e-05,7.92157244393e-05,1.29405212295e-05,0.0021911512221736,-0.0031185520645862,-0.0022179891262808,702506164
2024-02-03_02:04:32,1706925872402309,2299,525890400,1,3.41574307189e-05,9.3675315607e-05,1.70591147375e-05,0.0006274277316398,-0.002867536278757,-0.0009598084837856,3329644704
2024-02-03_02:04:32,1706925872411678,2299,525890410,1,6.30527321681e-05,8.17721639855e-05,1.69482194169e-05,-0.0002241011801271,-0.0021917971285474,0.0011510204362456,1928854872
2024-02-03_02:04:32,1706925872420836,2299,525890420,1,4.57797431361e-05,7.40766310578e-05,1.67832982194e-05,0.0008423343436574,-0.0013689934815897,0.0027045669812238,2253961852
2024-02-03_02:04:32,1706925872431361,2299,525890430,2,-0.0001021578953685,0.000171336648278,4.46306248252e-05,0.0026493234586703,-0.0044932996793555,0.0017007094318077,2265158024
2024-02-03_02:04:32,1706925872441293,2299,525890440,1,-3.9994733193e-06,8.08181357885e-05,2.77357527089e-05,0.0009212339582558,-0.0031492999300055,-0.0012969502494258,296667238
2024-02-03_02:04:32,1706925872451530,2299,525890450,1,1.31688373666e-05,8.9036190951e-05,1.97027507379e-05,0.0010595167641454,-0.0024330438314491,-0.0003559082924864,2289742979
2024-02-03_02:04:32,1706925872461321,2299,525890460,2,-3.13957645427e-05,0.0001553677735374,3.40121449399e-05,0.0005595388119872,-0.0041614202477711,0.0023284285930909,996656431
2024-02-03_02:04:32,1706925872471323,2299,525890470,1,-2.51256519569e-05,5.13488593637e-05,2.19749968412e-05,0.000502962284213,-0.0022964059496887,0.0009693506360393,3651526826
2024-02-03_02:04:32,1706925872481282,2299,525890480,1,2.0049433035e-06,5.83846967235e-05,7.4817659104e-06,0.0007327786525343,-0.0018253949967304,-0.0002325304530981,4270284213
2024-02-03_02:04:32,1706925872491536,2299,525890490,1,4.87395286498e-05,4.38013747589e-05,3.176887709e-06,-0.0002893943092524,-0.0024646484484261,-0.0010086180278487,3870489891
2024-02-03_02:04:32,1706925872503358,2299,525890500,2,7.72991763254e-05,8.9572139559e-06,5.635339068e-06,-0.0012012860424064,-0.0047274287137102,0.0026880440955831,1388209770
2024-02-03_02:04:32,1706925872510740,2299,525890510,1,-1.96479230891e-05,-3.2466922942e-05,1.00244829243e-05,-0.000346228966395,-0.0009471241555839,0.0025091888180486,855231499
2024-02-03_02:04:32,1706925872520613,2299,525890520,1,-8.09482482135e-05,-3.1446869271e-05,8.569222348e-06,-0.0002844603173302,-0.0020240046668747,-0.0011648329962515,43203178
2024-02-03_02:04:32,1706925872531545,2299,525890530,1,-4.8768504075e-05,-2.90638417737e-05,1.0359018153e-06,-0.0002215490684385,-0.0029605850564042,-0.0028377046208399,1289575740
2024-02-03_02:04:32,1706925872540836,2299,525890540,2,3.71595041342e-05,-2.6006047109e-06,-2.61054960805e-05,-0.0009055140905765,-0.0048711623158482,-0.001355248305479,3635304990
2024-02-03_02:04:32,1706925872550922,2299,525890550,1,3.67714099877e-05,-4.5898034133e-06,-8.6750162257e-06,-0.0022851712480229,-0.0026010541150031,0.000170168915977,1120626233
2024-02-03_02:04:32,1706925872561440,2299,525890560,1,3.3267770206e-06,-1.7714428805e-05,1.26257712e-07,-0.001836443400966,-0.0019866498341549,-0.0007950046653925,345614791
2024-02-03_02:04:32,1706925872570818,2299,525890570,1,2.25808094233e-05,-2.06702265155e-05,-7.2249529e-08,-0.001041101264779,-0.0021056349126174,-0.00221891929947,1386597222
2024-02-03_02:04:32,1706925872580786,2299,525890580,1,3.42675716431e-05,-2.45038075445e-05,-2.1109913645e-06,-0.0008063345243596,-0.0022666958623732,-0.0024842079925187,656428669
2024-02-03_02:04:32,1706925872591278,2299,525890590,2,0.0001250636915838,-5.71302113757e-05,-8.274135437e-07,-9.2457582237e-05,-0.0038334796055191,-0.0014405373224339,2528234924
2024-02-03_02:04:32,1706925872602234,2299,525890600,1,3.75334061083e-05,-1.00433535698e-05,-1.33481175427e-05,-0.0009435276638837,-0.0022292051099129,0.0003772076858059,943319142
2024-02-03_02:04:32,1706925872611547,2299,525890610,1,2.68818020968e-05,-3.42431038627e-05,-1.68635814931e-05,-0.0018445245332965,-0.0030107878022456,0.0017445461009067,892164605
2024-02-03_02:04:32,1706925872621321,2299,525890620,2,7.69665864034e-05,-0.0001582286542497,-3.8605804127e-06,-0.0010410286328604,-0.0045631260171477,0.0056976434478154,3243540734
2024-02-03_02:04:32,1706925872631274,2299,525890630,1,5.1828518177e-06,-8.83198975096e-05,-3.158127292e-06,-0.0008150677925737,-0.0020930531664855,0.0032879886277938,3482192394
2024-02-03_02:04:32,1706925872641299,2299,525890640,1,-1.51568288755e-05,-7.38741060001e-05,-1.06477769111e-05,-5.54059502858e-05,-0.001324488519441,0.0030892406000586,3713063280
2024-02-03_02:04:32,1706925872651521,2299,525890650,1,-1.46868879708e-05,-7.06188765262e-05,-1.03218721409e-05,-0.0006677705581403,-0.0020633105399791,0.00132010227843,1795817128
2024-02-03_02:04:32,1706925872661295,2299,525890660,2,-0.000103096980717,-0.0001729624598685,-9.7327603914e-06,-0.0018944270205226,-0.0038232511428753,0.0007986486211462,3384132570
2024-02-03_02:04:32,1706925872670542,2299,525890670,1,-0.0001054129860734,-9.08352755038e-05,2.764845169e-06,0.0002983606657942,-0.0018986142838701,-0.0010215544567192,2433587005
2024-02-03_02:04:32,1706925872680637,2299,525890680,1,-3.856049212e-05,-7.19350068277e-05,-2.7274804723e-06,0.0001856730421175,-0.0033661584269948,-0.001662096283654,2236277447
2024-02-03_02:04:32,1706925872691528,2299,525890690,1,-4.22974329613e-05,-4.18387940387e-05,-3.665236768e-06,0.0003265817747601,-0.0026323684674671,-0.000975229668502,1124924857
2024-02-03_02:04:32,1706925872701563,2299,525890700,2,6.3965719017e-05,-3.1795044148e-05,-1.53342554809e-05,0.0006704323325064,-0.0048208057331094,-0.0019411707392059,2288859127
2024-02-03_02:04:32,1706925872710547,2299,525890710,1,-9.596421263e-07,-9.926089117e-06,-9.891912885e-06,0.0004381351670291,-0.0010204401228467,-0.0002573495361135,4279051289
2024-02-03_02:04:32,1706925872721258,2299,525890720,1,8.698787146e-07,-2.58867194659e-05,-1.08315649339e-05,0.0005935596723759,-0.0017927717033073,0.0001658269782596,3949960674
2024-02-03_02:04:32,1706925872731507,2299,525890730,1,-3.73674495579e-05,-2.97248139006e-05,-8.5204370114e-06,-0.0002558936939378,-0.0019634666708084,0.0002022745302175,3051909505
2024-02-03_02:04:32,1706925872741605,2299,525890740,2,-0.0001225202315815,-6.01250825245e-05,1.393526569e-06,0.0029790236431422,-0.0044469231594772,-0.001736550854991,1246560281
2024-02-03_02:04:32,1706925872751346,2299,525890750,1,-5.37961170408e-05,-1.785449173e-07,-7.998307581e-06,0.0012160394215258,-0.0022762272725934,0.0006781765683887,3362930333
2024-02-03_02:04:32,1706925872761320,2299,525890760,1,-4.29147409451e-05,-6.6041121953e-06,-9.2579392836e-06,0.0009005698698916,-0.002967766733472,0.0009228141453722,2399116601
2024-02-03_02:04:32,1706925872771493,2299,525890770,1,-3.81091303184e-05,-1.52931417981e-05,-1.18200810268e-05,0.0006411140303603,-0.0017422674315179,0.001154617351905,2777341841
2024-02-03_02:04:32,1706925872781327,2299,525890780,2,-8.64435520285e-05,-4.51388230391e-05,-1.9302788226e-05,0.0004719712660929,-0.0049828471403489,0.0001711645102234,3760166892
2024-02-03_02:04:32,1706925872791343,2299,525890790,1,1.89902174012e-05,-3.53305244794e-05,-5.0883911008e-06,0.0007864746923273,-0.0018005620668705,5.80117638658e-05,880659225
2024-02-03_02:04:32,1706925872802182,2299,525890800,1,1.23573696511e-05,-2.3666555474e-05,-1.27924112919e-05,0.0007024839851438,-0.0026428662441093,4.21036312332e-05,2218028292
2024-02-03_02:04:32,1706925872811500,2299,525890810,1,-4.6278426929e-05,-1.10220236403e-05,-1.5830128834e-05,0.0004718219223161,-0.0010470612436586,-0.0003107703562243,58396725
2024-02-03_02:04:32,1706925872820827,2299,525890820,2,-9.02384601029e-05,-3.483628953e-05,-1.99426188324e-05,0.000361693362599,-0.005228457336892,-0.0036852167867861,1031802647
2024-02-03_02:04:32,1706925872830583,2299,525890830,1,-1.5971310905e-05,-1.85265928157e-05,-2.6370190388e-06,0.0002869063663721,-0.0019592308215319,-0.0003259789124503,1590671191
2024-02-03_02:04:32,1706925872841302,2299,525890840,1,1.808549739e-05,5.59943178e-06,-1.48811520216e-05,0.0009964833740409,-0.0026076840884609,-0.0006357881638566,918131561
2024-02-03_02:04:32,1706925872850660,2299,525890850,1,4.31653609377e-05,7.3453551094e-06,-1.33826555912e-05,0.0003170489038009,-0.0031457761152835,-0.0014324036530433,1089245100
2024-02-03_02:04:32,1706925872861298,2299,525890860,2,9.12674369322e-05,2.96101745063e-05,-4.24880742577e-05,-0.0003775601203201,-0.004127531342097,0.0011421085394218,2854527863
2024-02-03_02:04:32,1706925872870676,2299,525890870,1,5.41990164867e-05,1.5751555688e-05,-2.8596668854e-05,-0.0005510638367375,-0.0018368649176978,0.0013880455679274,2742999885
2024-02-03_02:04:32,1706925872880714,2299,525890880,1,2.12498012691e-05,-1.21516763834e-05,-2.23775829945e-05,-0.000476284961542,-0.001479271010779,0.0015140891325977,560887619
2024-02-03_02:04:32,1706925872891544,2299,525890890,1,-2.19920586539e-05,-3.27516452784e-05,-1.86741374441e-05,0.0003071792288661,-0.0016843814722006,0.0008835251629573,1416619973
2024-02-03_02:04:32,1706925872902236,2299,525890900,2,-6.839369425e-05,-8.51586961853e-05,-4.46390272975e-05,-0.0001033201080304,-0.0048503251450289,-0.0006156138172605,4104982264
2024-02-03_02:04:32,1706925872911291,2299,525890910,1,-1.11883061117e-05,-6.5540278315e-05,-1.6685759604e-05,0.0007788131696104,-0.0023522765918257,3.32250715772e-05,2576562863
2024-02-03_02:04:32,1706925872921281,2299,525890920,1,1.58436460128e-05,-5.81516852692e-05,-2.63668811234e-05,0.0005408521272532,-0.0027732557249508,4.70609085395e-05,1973244708
2024-02-03_02:04:32,1706925872931498,2299,525890930,1,6.4350484971e-06,-6.38830320891e-05,-2.80396324289e-05,-0.0005821422336047,-0.0020203490792242,0.0006258540417615,3246023095
2024-02-03_02:04:32,1706925872941334,2299,525890940,2,5.50747980851e-05,-0.0002229533215628,-2.94093223449e-05,-0.0007290111071796,-0.0039940695720671,-0.0002457980065378,4062621146
2024-02-03_02:04:32,1706925872951324,2299,525890950,1,4.12335691333e-05,-0.0001007385222885,-1.96428764669e-05,0.0003440908189205,-0.0023293018337964,-0.0005625458544432,3736070854
2024-02-03_02:04:32,1706925872961510,2299,525890960,1,9.3304446037e-06,-7.83819402782e-05,-2.53034743524e-05,-0.0001053164607735,-0.0017447355960033,8.43584373907e-05,2079354461
2024-02-03_02:04:32,1706925872971737,2299,525890970,1,-2.00809903451e-05,-6.56712455719e-05,-2.369716019e-05,-0.0001846156398595,-0.0011914363605273,0.0006027678910192,3847243540
2024-02-03_02:04:32,1706925872980682,2299,525890980,2,-0.0001505275534136,-0.000125903039157,-3.57222783636e-05,-0.001028209311346,-0.0035753670256621,-0.0010451726182977,4222318652
2024-02-03_02:04:32,1706925872990626,2299,525890990,1,-5.36129638005e-05,-6.60566609146e-05,-1.94069477037e-05,0.0005319326911751,-0.0028375006116901,-0.0017655311846727,1825454744
2024-02-03_02:04:32,1706925873002622,2299,525891000,1,-4.01550911388e-05,-3.52266425984e-05,-2.64971783101e-05,0.0003259744804335,-0.0030480696437065,-0.0002433873635654,3271402246
2024-02-03_02:04:33,1706925873010926,2299,525891010,1,-4.5173542108e-06,-2.29024879755e-05,-2.25687843526e-05,-7.17570125e-06,-0.0017419895128119,0.0016801567784024,371323162
2024-02-03_02:04:33,1706925873020929,2299,525891020,2,-0.0001291199129949,2.0561870684e-06,-5.85380606392e-05,-0.0002203241968003,-0.0029338185975425,0.001291541147031,376624475
2024-02-03_02:04:33,1706925873030838,2299,525891030,1,-9.47133247007e-05,-1.62179024744e-05,-2.8161381734e-05,-0.001040880199087,-0.0014590960439,-0.0013008158445646,4252995405
2024-02-03_02:04:33,1706925873041327,2299,525891040,1,-0.0001164347222361,-4.4689228154e-05,-1.56380721977e-05,0.0006176130186443,-0.0017186816901629,-0.001388889696198,531853246
2024-02-03_02:04:33,1706925873051535,2299,525891050,1,-0.0001238921326048,-2.26000408398e-05,-2.11932315237e-05,0.0019502351877511,-0.002081448326033,-0.0009562999517544,1529940959
2024-02-03_02:04:33,1706925873061290,2299,525891060,2,-0.0002678162698404,9.5792901318e-06,-6.47990758996e-05,0.0013025736272289,-0.0040982891977763,-0.0022091378224551,935707146
2024-02-03_02:04:33,1706925873071258,2299,525891070,1,-0.0001300407377565,4.8825859489e-06,-3.24420568371e-05,-0.0003637460176957,-0.002554361684445,-0.0009185397541232,3964505278
2024-02-03_02:04:33,1706925873081326,2299,525891080,1,-9.29811903338e-05,-4.0457868124e-06,-2.65745631908e-05,-9.65355025203e-05,-0.0024265302476885,-0.0004634890110708,4160102222
2024-02-03_02:04:33,1706925873091456,2299,525891090,1,-7.32451241411e-05,-2.63722480388e-05,-2.10917012102e-05,0.0001724261098459,-0.0017323962430492,0.0004711041958663,2103850197
2024-02-03_02:04:33,1706925873102179,2299,525891100,2,-0.0001984140904689,-7.70133834528e-05,-1.3592917353e-05,0.0023036337821694,-0.0036112800810181,0.0007280310799683,2657102930
2024-02-03_02:04:33,1706925873111299,2299,525891110,1,-0.0001338402020426,-1.07661643195e-05,-1.34381185014e-05,0.001627028712451,-0.0020657403564094,-0.0009479319262931,918548778
2024-02-03_02:04:33,1706925873121281,2299,525891120,1,-0.0001526171475087,2.28153495004e-05,-3.22361749247e-05,0.0002621571616912,-0.0006521440468672,-0.0002474932553447,2084221887
2024-02-03_02:04:33,1706925873130536,2299,525891130,1,-0.0001758333275324,1.59214687347e-05,-2.67850845668e-05,0.0001462967943103,-0.0016466276597584,-0.0009470975262644,3118002743
2024-02-03_02:04:33,1706925873140710,2299,525891140,2,-0.0002920953624279,-4.60309976538e-05,-3.46009546876e-05,-0.000267992963054,-0.0044607174077876,-0.0003456168042004,450884505
2024-02-03_02:04:33,1706925873150709,2299,525891150,1,-0.0001440198851113,-8.34103788842e-05,-5.6384478047e-06,-0.0007513742604881,-0.0019306714143124,0.0008091055439118,3732548972
2024-02-03_02:04:33,1706925873161324,2299,525891160,1,-0.0001554362477424,-9.49429155531e-05,-8.2857975293e-06,0.0014506674683929,-0.0026703115685343,-0.0004041837619567,1971192567
2024-02-03_02:04:33,1706925873170781,2299,525891170,1,-9.93478155563e-05,-8.50905606598e-05,-2.19810497253e-05,0.001547278849311,-0.0022729943573458,-7.3370102282e-06,2696913766
2024-02-03_02:04:33,1706925873181129,2299,525891180,1,-0.0001008246595705,-7.87853646126e-05,-2.27617205412e-05,-3.27813130307e-05,-0.0019084079533102,0.0008100664077114,1580399994
2024-02-03_02:04:33,1706925873190496,2299,525891190,2,-0.0002732038974042,-0.0002090149724626,-1.59158189879e-05,-0.0008896984630037,-0.0028469980717931,0.0005614199005676,772718384
2024-02-03_02:04:33,1706925873202216,2299,525891200,1,-0.0002043858604318,-0.000109191277666,-7.6552206767e-06,-0.0006627374535151,-0.0013959872477598,-0.0013041884568774,1117544284
2024-02-03_02:04:33,1706925873211372,2299,525891210,1,-0.000182071536305,-0.0001092041781324,-3.0658357387e-06,-1.45786191562e-05,-0.0022823880394477,-0.001550530101972,3846105324
2024-02-03_02:04:33,1706925873221281,2299,525891220,2,-0.0002660105071062,-0.0001438375718255,-2.39819135221e-05,0.0007950654344919,-0.0047158463799141,-0.0003990742363492,3238937312
2024-02-03_02:04:33,1706925873231330,2299,525891230,1,-0.0001068821860992,-1.56768505467e-05,-3.10449198559e-05,-0.0008173806165145,-0.0026559014892885,8.5711213309e-05,3206651966
2024-02-03_02:04:33,1706925873241339,2299,525891240,1,-9.13404241236e-05,-5.0006777606e-06,-3.20219555614e-05,-0.0009753539658231,-0.0022007232737353,0.0003504875483984,3036024999
2024-02-03_02:04:33,1706925873251405,2299,525891250,1,-0.0001146486857965,-2.18994313829e-05,-1.88840605764e-05,-0.0004634348096241,-0.0014174388403148,0.0007032677752674,2408881301
2024-02-03_02:04:33,1706925873261265,2299,525891260,2,-0.0002698672386802,-1.91032618209e-05,-3.9921881538e-05,0.0005912432566701,-0.0037219350091506,-2.61422861483e-05,997628075
2024-02-03_02:04:33,1706925873270677,2299,525891270,1,-0.0001666705436109,4.05270261658e-05,-3.52480191167e-05,0.0014980374531257,-0.0017532913852504,0.0001591537732953,1262030286
2024-02-03_02:04:33,1706925873280508,2299,525891280,1,-0.0001701671689253,4.95832754219e-05,-3.98090478553e-05,-0.0001353248325258,-0.0008500534777746,-0.0005005470569315,917680369
2024-02-03_02:04:33,1706925873291556,2299,525891290,1,-0.0002045262572337,3.47385923905e-05,-3.81048717165e-05,-0.000576992941014,-0.0015467318849266,-0.0014301680433108,3495542695
2024-02-03_02:04:33,1706925873301607,2299,525891300,2,-0.0002921519129689,1.27857228906e-05,-7.01718766931e-05,0.0004971742263081,-0.0049890639799079,-0.0026430663233172,2000576957
2024-02-03_02:04:33,1706925873310878,2299,525891310,1,-0.0001016568899011,2.4328573248e-06,-3.25775509782e-05,0.0009704901960561,-0.0032746976745631,-0.0022925420963493,3811632024
2024-02-03_02:04:33,1706925873320709,2299,525891320,1,-6.74639184163e-05,-3.3350704006e-06,-2.86742892337e-05,0.000713143362468,-0.0023297527953838,-0.0007705357957043,96056848
2024-02-03_02:04:33,1706925873331581,2299,525891330,1,-9.44018704278e-05,3.6499009521e-06,-2.86706588071e-05,0.0015344057996662,-0.001501591488974,-0.0001564587122619,572704105
2024-02-03_02:04:33,1706925873341560,2299,525891340,2,-0.0001609301387267,7.62425591449e-05,-7.48253710624e-05,0.0013600991613262,-0.0028666961778694,-0.003610277505835,2458901270
2024-02-03_02:04:33,1706925873350745,2299,525891350,1,-9.07156284799e-05,1.16710883523e-05,-2.15577325977e-05,0.0002891444829263,-0.0008144345561088,-0.0023889777779076,1712950654
2024-02-03_02:04:33,1706925873361426,2299,525891360,1,-0.0001149414305817,1.08580742171e-05,-1.97025599156e-05,0.0002256719182225,-0.0022040697183984,-0.0033182417415228,3870716712
2024-02-03_02:04:33,1706925873371584,2299,525891370,1,-4.6452964327e-05,-1.42913988202e-05,-1.44061860195e-05,-0.0004083761460366,-0.0031104678709312,-0.0023700314457016,781594303
2024-02-03_02:04:33,1706925873381246,2299,525891380,2,-7.30445189344e-05,-1.64653322885e-05,-4.21792088419e-05,0.0034847185990711,-0.0045979109459491,-0.0038434776062339,3011919220
2024-02-03_02:04:33,1706925873391292,2299,525891390,1,-1.5053617215e-06,3.13008232039e-05,-3.64675823406e-05,-0.0002844065101952,-0.0018687130292353,-0.003025725211501,2425918626
2024-02-03_02:04:33,1706925873402190,2299,525891400,1,4.12007565272e-05,-9.355368437e-07,-2.39098018085e-05,-0.000676868764171,-0.001843978525446,-0.0028543889608443,2653927377
2024-02-03_02:04:33,1706925873411503,2299,525891410,1,8.69319175616e-05,-1.59710330777e-05,-2.01623605213e-05,-0.0004007083867673,-0.0032537138952152,-0.001581961290443,3812185779
2024-02-03_02:04:33,1706925873421309,2299,525891420,2,0.000125187734102,-5.96858768066e-05,-1.97138659509e-05,0.0005250643442914,-0.0009094696648795,0.0007870693500157,3250404989
2024-02-03_02:04:33,1706925873430683,2299,525891430,1,-9.7484511394e-06,-1.3147910525e-05,-6.922866077e-06,0.0018555092099807,-0.0028756471932541,-0.0026039708289022,2221021002
2024-02-03_02:04:33,1706925873441306,2299,525891440,1,3.81156686061e-05,1.69649202472e-05,-2.247195189e-05,9.90113044028e-05,-0.0012886146644921,-0.0018052642825463,733554574
2024-02-03_02:04:33,1706925873450665,2299,525891450,1,4.00423414309e-05,4.7969151168e-06,-1.90943567644e-05,-0.0008857339710623,-0.0021047802448348,-0.0020734180325983,3799014476
2024-02-03_02:04:33,1706925873461261,2299,525891460,2,0.0001388538449818,-5.61818021857e-05,-1.84586947507e-05,-0.0014251745373737,-0.0038625209258559,-0.0026308919351343,3281285847
2024-02-03_02:04:33,1706925873470854,2299,525891470,1,1.84553974002e-05,-5.01070850108e-05,-8.7039403396e-06,0.0005442290306394,-0.001349176539077,-0.0018495547395428,3048378002
2024-02-03_02:04:33,1706925873481303,2299,525891480,1,6.83710811317e-05,-3.52122315937e-05,-2.00945647561e-05,0.0010014872245585,-0.0019593051650285,-0.0023713905787183,393957655
2024-02-03_02:04:33,1706925873491572,2299,525891490,1,9.90560994709e-05,-3.79978922553e-05,-1.28475677661e-05,0.0003749792531497,-0.0024898673473192,-0.0023444893547097,2278493956
2024-02-03_02:04:33,1706925873503758,2299,525891500,1,9.83477730503e-05,-3.40509628082e-05,-1.53753836031e-05,-0.0001121801027107,-0.0011555105508042,-0.0009851659952358,2416009870
2024-02-03_02:04:33,1706925873511405,2299,525891510,2,0.0001142046138467,-4.10307040503e-05,-4.89509095775e-05,-0.0004554712553447,-0.0032624456225487,-0.0016452522112977,2617583106
2024-02-03_02:04:33,1706925873521349,2299,525891520,1,2.52331204561e-05,-1.28815348095e-05,-2.91361768227e-05,-0.0001174053661125,-0.0022553256580549,0.0003809556650348,2923941002
2024-02-03_02:04:33,1706925873531392,2299,525891530,1,1.36575292267e-05,-1.17869786626e-05,-2.51758659855e-05,-0.0003051590956489,-0.0020872535728796,-0.0002103188381143,4141518806
2024-02-03_02:04:33,1706925873541345,2299,525891540,2,4.65620310616e-05,-2.71355883017e-05,-5.01942887639e-05,0.0006018921379159,-0.0034120743109641,-0.0024646549911218,2754256679
2024-02-03_02:04:33,1706925873551528,2299,525891550,1,3.7971471207e-05,1.78404855443e-05,-3.59437028419e-05,0.0011474888153935,-0.0017574826036147,0.0001526676377599,3459528193
2024-02-03_02:04:33,1706925873561409,2299,525891560,1,7.44282177041e-05,1.43580749016e-05,-2.94298921111e-05,0.0001801486644214,-0.00230554811707,-0.0004127747825959,704777993
2024-02-03_02:04:33,1706925873570764,2299,525891570,1,3.94074268247e-05,1.05200883051e-05,-2.66821445136e-05,1.6692494758e-05,-0.000993290697961,0.0004177976205971,779916190
2024-02-03_02:04:33,1706925873581285,2299,525891580,2,1.64820652007e-05,7.05408184408e-05,-6.73462685627e-05,0.0017409414659944,-0.0035158518325713,-0.0010436062658165,116938495
2024-02-03_02:04:33,1706925873590500,2299,525891590,1,2.08081533794e-05,2.91742640187e-05,-2.4217118195e-05,0.0001675972710934,-0.0014191178396694,-0.0009137701624424,3901256634
2024-02-03_02:04:33,1706925873602225,2299,525891600,1,6.073559526e-07,3.96343805777e-05,-2.39769330385e-05,0.0005782581879008,-0.0029019796877822,-0.0010622168239139,1293258838
2024-02-03_02:04:33,1706925873611596,2299,525891610,1,3.91005592318e-05,6.06670438873e-05,-3.39665604355e-05,0.0002801691530174,-0.0005893030075018,0.0011590967599182,1119865651
2024-02-03_02:04:33,1706925873620980,2299,525891620,2,-1.41446603306e-05,0.0001273630341515,-5.13285097556e-05,0.0013493221133755,-0.0027452034003265,-0.001899247844429,4163769521
2024-02-03_02:04:33,1706925873630593,2299,525891630,1,5.51500301893e-05,4.83860578814e-05,-1.83596866049e-05,0.0010372911473563,-0.0029346121068636,-0.0015653901782632,796497112
2024-02-03_02:04:33,1706925873640910,2299,525891640,1,8.19513683558e-05,6.08411765197e-05,-2.84991379147e-05,0.0011638475007915,-0.0032160777580363,0.002080599212726,2868293364
2024-02-03_02:04:33,1706925873650697,2299,525891650,1,6.5806355468e-05,9.92527870384e-05,-3.95852779594e-05,0.0012618080392479,0.0003761419940548,0.0048241119176608,516187836
2024-02-03_02:04:33,1706925873660763,2299,525891660,1,-1.52412494969e-05,0.0001043229174925,-3.5780816391e-05,-0.0001215599412399,-0.0008103775623224,0.0021170583603926,4008225128
2024-02-03_02:04:33,1706925873671332,2299,525891670,2,-0.0001116609786921,7.20659379813e-05,-3.56280075633e-05,-0.0007334634454402,-0.0046992332056151,0.0006486380327787,3241596082
2024-02-03_02:04:33,1706925873681425,2299,525891680,1,-9.7089706701e-06,-1.1214157439e-06,-1.01173861804e-05,0.0002394405713525,-0.001677494897711,0.0024623202573457,3676359828
2024-02-03_02:04:33,1706925873691641,2299,525891690,1,-3.20934724642e-05,-3.9897936508e-06,-1.26077448046e-05,0.0013560326788499,-0.0009908807241324,0.0022896179813609,3968914550
2024-02-03_02:04:33,1706925873702279,2299,525891700,2,-8.52629481684e-05,-1.54901316315e-05,-2.76351829735e-05,0.0024726358569255,-0.0039592795748833,0.0027995943031876,2939064971
