,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
3119,2024-02-03_02:04:45,1706925885 ,1706925885151323,1706925885150 ,1706925885151 ,2299,525903150,1,0.000328671,0.000658227,-0.000114185,0.003981625,0.000189708,-0.000166885,2351227347
3120,2024-02-03_02:04:45,1706925885 ,1706925885161285,1706925885160 ,1706925885161 ,2299,525903160,1,0.000452519,0.000583952,-0.000109466,0.002420657,-0.000412325,0.002508502,1696615016
3121,2024-02-03_02:04:45,1706925885 ,1706925885171503,1706925885170 ,1706925885172 ,2299,525903170,1,0.000343736,0.00044758,-5.66E-05,0.002266968,0.004225292,0.007140744,124274589
3122,2024-02-03_02:04:45,1706925885 ,1706925885180890,1706925885180 ,1706925885181 ,2299,525903180,2,0.000273946,0.000704172,-6.96E-05,0.009617199,0.002140103,0.008961881,2147177129
3123,2024-02-03_02:04:45,1706925885 ,1706925885190568,1706925885190 ,1706925885191 ,2299,525903190,1,0.000261192,0.000361443,-8.59E-05,0.003383732,-0.000725482,0.001916757,391677436
3124,2024-02-03_02:04:45,1706925885 ,1706925885201361,1706925885200 ,1706925885201 ,2299,525903200,1,0.00024482,0.000336965,-9.54E-05,0.001033045,0.000805181,0.00599729,2172601656
3125,2024-02-03_02:04:45,1706925885 ,1706925885210585,1706925885210 ,1706925885211 ,2299,525903210,1,0.000185357,0.000275725,-7.53E-05,-0.001546998,0.000744591,0.004448144,4237445651
3126,2024-02-03_02:04:45,1706925885 ,1706925885220788,1706925885220 ,1706925885221 ,2299,525903220,2,0.00044143,0.000230282,-0.000125415,-0.007397495,0.003397404,-0.000831702,4142881666
3127,2024-02-03_02:04:45,1706925885 ,1706925885230576,1706925885230 ,1706925885231 ,2299,525903230,1,0.000312455,-2.15E-05,-5.06E-05,0.000288535,0.000761898,-0.001441915,244026297
3128,2024-02-03_02:04:45,1706925885 ,1706925885241285,1706925885240 ,1706925885241 ,2299,525903240,1,0.000421071,1.24514167895e-05,-7.93E-05,0.002451521,-0.001061121,0.000623438,2622704162
3129,2024-02-03_02:04:45,1706925885 ,1706925885250671,1706925885250 ,1706925885251 ,2299,525903250,1,0.00054841,6.84955839017e-05,-0.000111577,0.000407731,5.30878067419e-05,0.004620606,1763045306
3130,2024-02-03_02:04:45,1706925885 ,1706925885261625,1706925885260 ,1706925885262 ,2299,525903260,2,0.001032128,8.72623561764e-05,-0.000252194,-0.008829885,0.00449539,0.011299866,621310011
3131,2024-02-03_02:04:45,1706925885 ,1706925885271322,1706925885270 ,1706925885271 ,2299,525903270,1,0.000364063,-7.46E-05,-0.000112299,-0.005356608,0.002642187,0.004776261,1400578903
3132,2024-02-03_02:04:45,1706925885 ,1706925885281276,1706925885280 ,1706925885281 ,2299,525903280,1,0.000304343,-0.000145935,-0.000104708,-0.004226119,0.002449427,0.005360982,1123606550
3133,2024-02-03_02:04:45,1706925885 ,1706925885291331,1706925885290 ,1706925885291 ,2299,525903290,1,0.000243041,-0.000144115,-0.000114111,6.712342938300001e-05,0.001322101,0.00447673,2052067410
3134,2024-02-03_02:04:45,1706925885 ,1706925885302128,1706925885300 ,1706925885302 ,2299,525903300,2,0.000625759,-0.000123263,-0.000305194,-0.002621438,0.000286241,0.007298159,3119293635
3135,2024-02-03_02:04:45,1706925885 ,1706925885311277,1706925885310 ,1706925885311 ,2299,525903310,1,0.000401596,-4.07E-05,-0.000180266,-0.00485236,0.000370111,0.004648239,2798844612
3136,2024-02-03_02:04:45,1706925885 ,1706925885320680,1706925885320 ,1706925885321 ,2299,525903320,1,0.000404506,-8.11E-05,-0.000170396,-0.004099712,0.002016111,0.005589724,2522612317
3137,2024-02-03_02:04:45,1706925885 ,1706925885331446,1706925885330 ,1706925885331 ,2299,525903330,1,0.00036302,-0.000104398,-0.000156391,-0.001116595,0.001582617,0.005031273,3273329397
3138,2024-02-03_02:04:45,1706925885 ,1706925885341318,1706925885340 ,1706925885341 ,2299,525903340,2,0.00073076,-4.61E-05,-0.000333039,0.00087109,0.002314688,0.009266871,4192366342
3139,2024-02-03_02:04:45,1706925885 ,1706925885350805,1706925885350 ,1706925885351 ,2299,525903350,1,0.000359036,8.15823747625e-05,-0.000190653,-0.000170481,0.001081055,0.005484271,1144865170
3140,2024-02-03_02:04:45,1706925885 ,1706925885360672,1706925885360 ,1706925885361 ,2299,525903360,1,0.000293719,8.07696775917e-05,-0.000170201,-0.000771734,0.001937838,0.003850409,3016565246
3141,2024-02-03_02:04:45,1706925885 ,1706925885370885,1706925885370 ,1706925885371 ,2299,525903370,1,0.000187777,6.88753674763e-05,-0.000149734,0.00059985,0.002668185,0.003791234,590399491
3142,2024-02-03_02:04:45,1706925885 ,1706925885381054,1706925885380 ,1706925885381 ,2299,525903380,2,0.000275867,0.000288091,-0.00029929,0.006783637,0.003513194,0.001743022,63094745
3143,2024-02-03_02:04:45,1706925885 ,1706925885391305,1706925885390 ,1706925885391 ,2299,525903390,1,0.000195174,0.000235792,-0.000146883,0.003457049,0.000285841,-0.004834089,2025594327
3144,2024-02-03_02:04:45,1706925885 ,1706925885402291,1706925885400 ,1706925885402 ,2299,525903400,1,0.00031939,0.000251348,-0.000143378,0.001954624,0.000579051,-0.00208387,2697909539
3145,2024-02-03_02:04:45,1706925885 ,1706925885410674,1706925885410 ,1706925885411 ,2299,525903410,1,0.000316501,0.000264982,-0.000144012,0.002232283,0.001958467,0.001096001,2612497126
3146,2024-02-03_02:04:45,1706925885 ,1706925885421270,1706925885420 ,1706925885421 ,2299,525903420,2,0.000605827,0.00050123,-0.000255771,0.00688298,0.003984176,-0.002233475,1917068253
3147,2024-02-03_02:04:45,1706925885 ,1706925885431321,1706925885430 ,1706925885431 ,2299,525903430,1,0.000263701,0.000236287,-0.000114825,0.004580698,0.000721442,-0.003455834,370186595
3148,2024-02-03_02:04:45,1706925885 ,1706925885441425,1706925885440 ,1706925885441 ,2299,525903440,1,0.000300797,0.000217373,-0.000113994,0.005295201,0.000340117,-0.002216531,1974243801
3149,2024-02-03_02:04:45,1706925885 ,1706925885451668,1706925885450 ,1706925885452 ,2299,525903450,1,0.000336944,0.000229629,-0.000129846,0.004142902,0.001648709,0.002929729,2431644477
3150,2024-02-03_02:04:45,1706925885 ,1706925885461464,1706925885460 ,1706925885461 ,2299,525903460,2,0.000411345,0.000363517,-0.00020872,0.007879398,0.005002119,0.007636644,1804340542
3151,2024-02-03_02:04:45,1706925885 ,1706925885471382,1706925885470 ,1706925885471 ,2299,525903470,1,0.000179692,0.000146166,-9.87E-05,0.003552526,-0.002266989,-0.000398667,1033129819
3152,2024-02-03_02:04:45,1706925885 ,1706925885481403,1706925885480 ,1706925885481 ,2299,525903480,1,0.000248627,0.000100822,-9.62E-05,0.000704917,0.002890424,0.004864933,3012178810
3153,2024-02-03_02:04:45,1706925885 ,1706925885490853,1706925885490 ,1706925885491 ,2299,525903490,1,0.000205281,6.22337404782e-05,-0.000102005,0.001645008,0.001421868,0.005867983,4258884913
3154,2024-02-03_02:04:45,1706925886 ,1706925885502844,1706925885500 ,1706925885503 ,2299,525903500,2,0.000442766,0.000108052,-0.000250024,0.004059953,0.002716582,0.01397762,1290004572
3155,2024-02-03_02:04:45,1706925886 ,1706925885510661,1706925885510 ,1706925885511 ,2299,525903510,1,9.92389434323e-05,4.50089715808e-05,-0.000145879,-0.00071845,-0.000550218,0.005737356,1106751569
3156,2024-02-03_02:04:45,1706925886 ,1706925885520646,1706925885520 ,1706925885521 ,2299,525903520,1,0.00013601,1.19585711433e-05,-0.000153157,-0.001033418,-0.001421646,0.005226011,1475981283
3157,2024-02-03_02:04:45,1706925886 ,1706925885530712,1706925885530 ,1706925885531 ,2299,525903530,1,0.000153348,-6.09E-05,-0.000144567,-0.000883624,0.002146475,0.009781841,1035889716
3158,2024-02-03_02:04:45,1706925886 ,1706925885540789,1706925885540 ,1706925885541 ,2299,525903540,1,2.1950560883e-06,-7.75E-05,-0.000155171,-0.0008317,0.003612463,0.011595995,740385575
3159,2024-02-03_02:04:45,1706925886 ,1706925885551350,1706925885550 ,1706925885551 ,2299,525903550,2,-0.000130506,-0.000185503,-0.000316245,4.97927019822e-05,-0.000611181,0.009409977,658711543
3160,2024-02-03_02:04:45,1706925886 ,1706925885561446,1706925885560 ,1706925885561 ,2299,525903560,1,3.95020862312e-05,-7.33E-05,-0.000179439,0.000754603,-0.000192906,0.005341413,1505052678
3161,2024-02-03_02:04:45,1706925886 ,1706925885571570,1706925885570 ,1706925885572 ,2299,525903570,1,0.000111473,-3.34E-05,-0.000202393,-0.000288817,8.40492145194e-05,0.006920439,1170105333
3162,2024-02-03_02:04:45,1706925886 ,1706925885581270,1706925885580 ,1706925885581 ,2299,525903580,2,-2.42E-05,-0.000126021,-0.000361677,-0.002428968,0.004724347,0.013524374,3922089537
3163,2024-02-03_02:04:45,1706925886 ,1706925885591327,1706925885590 ,1706925885591 ,2299,525903590,1,-8.88E-05,-6.25E-05,-0.000176224,0.001209868,-0.002036231,-7.07E-05,3039579101
3164,2024-02-03_02:04:45,1706925886 ,1706925885602251,1706925885600 ,1706925885602 ,2299,525903600,1,2.06839228516e-05,-3.05E-05,-0.000193272,0.000734313,-7.32E-05,0.002642637,3493183843
3165,2024-02-03_02:04:45,1706925886 ,1706925885611531,1706925885610 ,1706925885612 ,2299,525903610,1,6.84121284832e-05,-2.79E-05,-0.000179839,0.001299258,0.001277748,0.005761841,2305897899
3166,2024-02-03_02:04:45,1706925886 ,1706925885621285,1706925885620 ,1706925885621 ,2299,525903620,2,-9.63E-05,5.0497083882e-06,-0.000337527,0.003405309,0.003231773,0.003404121,3192938971
3167,2024-02-03_02:04:45,1706925886 ,1706925885631288,1706925885630 ,1706925885631 ,2299,525903630,1,-3.81E-05,9.972079683e-06,-0.000154612,0.00132759,-0.000519824,-0.001509997,2947297796
3168,2024-02-03_02:04:45,1706925886 ,1706925885641337,1706925885640 ,1706925885641 ,2299,525903640,1,3.78554579687e-05,1.65995520774e-05,-0.000141701,0.003605598,0.000525789,-0.00023483,2477609622
3169,2024-02-03_02:04:45,1706925886 ,1706925885650745,1706925885650 ,1706925885651 ,2299,525903650,1,0.000103412,6.45505698014e-05,-0.000159781,0.001781773,-0.000248887,0.001613493,3901164422
3170,2024-02-03_02:04:45,1706925886 ,1706925885660687,1706925885660 ,1706925885661 ,2299,525903660,2,0.000118512,0.000121908,-0.000291448,0.001581134,0.004047196,0.000294159,1969909722
3171,2024-02-03_02:04:45,1706925886 ,1706925885670630,1706925885670 ,1706925885671 ,2299,525903670,1,6.5787516044e-05,2.68953712504e-05,-0.000118585,0.003688082,-0.001339179,-0.003296468,485371499
3172,2024-02-03_02:04:45,1706925886 ,1706925885680636,1706925885680 ,1706925885681 ,2299,525903680,1,0.000117626,5.76915809517e-05,-0.000125995,0.003338483,0.001401187,0.000644173,95564998
3173,2024-02-03_02:04:45,1706925886 ,1706925885691538,1706925885690 ,1706925885692 ,2299,525903690,1,0.000123678,9.1857355858e-05,-0.000129931,0.002131842,0.001541756,0.000554524,373223287
3174,2024-02-03_02:04:45,1706925886 ,1706925885702498,1706925885700 ,1706925885702 ,2299,525903700,2,0.000187214,0.000205933,-0.000260861,0.003039297,0.00117513,-0.002106447,3206567764
3175,2024-02-03_02:04:45,1706925886 ,1706925885710699,1706925885710 ,1706925885711 ,2299,525903710,1,7.63045034358e-05,7.78954385411e-05,-0.000110157,0.001401139,0.001230106,-0.001617545,1262611792
3176,2024-02-03_02:04:45,1706925886 ,1706925885721301,1706925885720 ,1706925885721 ,2299,525903720,1,9.33720129456e-05,9.14811951204e-05,-0.000106671,0.002521919,-0.001364902,-0.004490496,1569256256
3177,2024-02-03_02:04:45,1706925886 ,1706925885731338,1706925885730 ,1706925885731 ,2299,525903730,1,0.000205166,9.04316369415e-05,-0.000109316,0.002402765,0.000313788,-0.002184829,3677952089
3178,2024-02-03_02:04:45,1706925886 ,1706925885741250,1706925885740 ,1706925885741 ,2299,525903740,2,0.000299003,0.000245678,-0.000254513,0.004087776,0.003700139,-0.003056146,1909191994
3179,2024-02-03_02:04:45,1706925886 ,1706925885751304,1706925885750 ,1706925885751 ,2299,525903750,1,0.000169801,0.00010491,-0.000122979,0.000875028,-0.000521119,-0.002684872,1359887360
3180,2024-02-03_02:04:45,1706925886 ,1706925885761391,1706925885760 ,1706925885761 ,2299,525903760,1,0.000176913,6.47164145959e-05,-0.00011135,0.002153966,0.00153409,-0.000185842,3004814436
3181,2024-02-03_02:04:45,1706925886 ,1706925885771507,1706925885770 ,1706925885772 ,2299,525903770,1,0.000175627,7.18510242578e-05,-0.000123713,0.003828489,0.001250599,0.000291968,2073319706
3182,2024-02-03_02:04:45,1706925886 ,1706925885781236,1706925885780 ,1706925885781 ,2299,525903780,2,0.000278119,0.000193755,-0.000283361,-0.000133663,0.00202529,-0.000342036,1143744748
3183,2024-02-03_02:04:45,1706925886 ,1706925885791363,1706925885790 ,1706925885791 ,2299,525903790,1,8.26694527026e-05,8.9798098218e-06,-0.000102057,0.000722213,0.001012363,-0.000103588,530425688
3184,2024-02-03_02:04:45,1706925886 ,1706925885802147,1706925885800 ,1706925885802 ,2299,525903800,1,9.58729032403e-05,3.66308168002e-05,-0.000114962,0.002076594,-0.000996935,-0.002388216,978765501
3185,2024-02-03_02:04:45,1706925886 ,1706925885810543,1706925885810 ,1706925885811 ,2299,525903810,1,0.000175237,5.81175716876e-05,-0.000124052,0.001482621,-6.85E-05,-0.002733841,1380924831
3186,2024-02-03_02:04:45,1706925886 ,1706925885820829,1706925885820 ,1706925885821 ,2299,525903820,2,0.000264536,0.00021155,-0.000278496,0.002240421,0.000924871,-0.004305997,1423055879
3187,2024-02-03_02:04:45,1706925886 ,1706925885830540,1706925885830 ,1706925885831 ,2299,525903830,1,0.00021254,0.000116874,-0.000155494,-0.00054416,0.000220521,-0.000596423,224522260
3188,2024-02-03_02:04:45,1706925886 ,1706925885841296,1706925885840 ,1706925885841 ,2299,525903840,1,0.000204539,9.11013337148e-05,-0.000156723,-0.000234087,0.003267916,0.001912612,566802038
3189,2024-02-03_02:04:45,1706925886 ,1706925885851520,1706925885850 ,1706925885852 ,2299,525903850,1,0.000156759,6.38951058004e-05,-0.000141456,0.000790728,-0.000488083,-0.001865983,4091407663
3190,2024-02-03_02:04:45,1706925886 ,1706925885861498,1706925885860 ,1706925885861 ,2299,525903860,2,0.000416609,0.000194416,-0.000298405,0.003334729,-0.000395988,1.78165871587e-05,1963962577
3191,2024-02-03_02:04:45,1706925886 ,1706925885870690,1706925885870 ,1706925885871 ,2299,525903870,1,0.000194847,0.000160484,-0.000175739,0.000461767,0.002516277,0.002294365,3152025603
3192,2024-02-03_02:04:45,1706925886 ,1706925885881286,1706925885880 ,1706925885881 ,2299,525903880,1,0.000157197,0.000145685,-0.000165918,-0.000171534,0.000216822,0.000134484,1391216341
3193,2024-02-03_02:04:45,1706925886 ,1706925885891357,1706925885890 ,1706925885891 ,2299,525903890,1,0.000126971,0.000121228,-0.000156479,-0.000114698,0.000418016,0.000241051,3129427027
3194,2024-02-03_02:04:45,1706925886 ,1706925885902188,1706925885900 ,1706925885902 ,2299,525903900,2,0.000371626,0.000219944,-0.000318926,0.002207842,-0.000490642,0.003606696,3997580766
3195,2024-02-03_02:04:45,1706925886 ,1706925885911270,1706925885910 ,1706925885911 ,2299,525903910,1,0.000248033,0.000122815,-0.00017467,0.001473439,0.000998149,0.005018878,4072876996
3196,2024-02-03_02:04:45,1706925886 ,1706925885921287,1706925885920 ,1706925885921 ,2299,525903920,1,0.000184049,0.000120188,-0.000177063,0.001253933,0.000878926,0.003486296,3945187162
3197,2024-02-03_02:04:45,1706925886 ,1706925885931457,1706925885930 ,1706925885931 ,2299,525903930,1,0.000138513,0.0001037,-0.000169619,0.001435237,0.000687871,0.002436915,1367239222
3198,2024-02-03_02:04:45,1706925886 ,1706925885941339,1706925885940 ,1706925885941 ,2299,525903940,2,0.000318566,0.000141015,-0.000342906,0.001386966,0.000835242,0.010135632,2364021429
3199,2024-02-03_02:04:45,1706925886 ,1706925885950746,1706925885950 ,1706925885951 ,2299,525903950,1,9.17205757986e-05,6.52816107127e-05,-0.000174465,0.002295453,0.001330424,0.003835171,1564885012
3200,2024-02-03_02:04:45,1706925886 ,1706925885961397,1706925885960 ,1706925885961 ,2299,525903960,1,5.39350063642e-05,5.37843842831e-05,-0.000175441,0.000523454,-0.000509963,0.001772193,3885469028
3201,2024-02-03_02:04:45,1706925886 ,1706925885970907,1706925885970 ,1706925885971 ,2299,525903970,1,7.81385964637e-05,4.101032502e-06,-0.000161529,-0.000251747,-2.74E-05,0.004276015,3809108525
3202,2024-02-03_02:04:45,1706925886 ,1706925885980713,1706925885980 ,1706925885981 ,2299,525903980,2,0.00020284,4.3715320193e-06,-0.000331271,0.004517259,0.001404566,0.00679973,3870767704
3203,2024-02-03_02:04:45,1706925886 ,1706925885990721,1706925885990 ,1706925885991 ,2299,525903990,1,0.000106279,3.32552556584e-05,-0.000174782,0.000825711,-0.000398695,0.001913053,2841339918
3204,2024-02-03_02:04:46,1706925886 ,1706925886003848,1706925886000 ,1706925886004 ,2299,525904000,1,6.37758796973e-05,5.36500164422e-05,-0.000175164,0.001489797,0.000440383,0.000936012,3901827009
3205,2024-02-03_02:04:46,1706925886 ,1706925886010889,1706925886010 ,1706925886011 ,2299,525904010,1,0.000126042,3.93608248186e-05,-0.000179033,0.000858276,-0.000705227,0.000408488,3539362612
3206,2024-02-03_02:04:46,1706925886 ,1706925886020769,1706925886020 ,1706925886021 ,2299,525904020,1,0.000100688,1.93333679599e-05,-0.000174493,0.000350427,0.000720358,0.002877659,1085502426
3207,2024-02-03_02:04:46,1706925886 ,1706925886031313,1706925886030 ,1706925886031 ,2299,525904030,2,0.000119212,4.00442518199e-05,-0.000339129,0.003820119,0.001251716,0.002949298,2131560912
3208,2024-02-03_02:04:46,1706925886 ,1706925886041365,1706925886040 ,1706925886041 ,2299,525904040,1,8.42227665849e-05,3.48713517514e-05,-0.000177659,0.001515691,0.000563207,0.00167034,2749091478
3209,2024-02-03_02:04:46,1706925886 ,1706925886050752,1706925886050 ,1706925886051 ,2299,525904050,1,0.000114345,3.12811259741e-05,-0.000176936,0.001672877,0.000124582,0.002134911,4092635892
3210,2024-02-03_02:04:46,1706925886 ,1706925886061382,1706925886060 ,1706925886061 ,2299,525904060,2,0.000184693,7.27586356972e-05,-0.000360007,0.002233517,0.001229929,5.17985371037e-05,3699851478
3211,2024-02-03_02:04:46,1706925886 ,1706925886071324,1706925886070 ,1706925886071 ,2299,525904070,1,7.05976407798e-05,-2.32E-06,-0.00016751,0.000593141,-0.000177816,0.000171654,2070202389
3212,2024-02-03_02:04:46,1706925886 ,1706925886081425,1706925886080 ,1706925886081 ,2299,525904080,1,5.93559625111e-05,7.2000864471e-06,-0.000173626,0.001535733,0.000543694,-0.000800491,2819264553
3213,2024-02-03_02:04:46,1706925886 ,1706925886091544,1706925886090 ,1706925886092 ,2299,525904090,1,0.000140145,8.9242687612e-06,-0.000186263,0.001419515,0.000100762,-0.001025133,4214704268
3214,2024-02-03_02:04:46,1706925886 ,1706925886102095,1706925886100 ,1706925886102 ,2299,525904100,2,0.000279157,3.341209288e-06,-0.000373794,0.002609586,2.84726824836e-05,-0.001266046,4120954537
3215,2024-02-03_02:04:46,1706925886 ,1706925886111277,1706925886110 ,1706925886111 ,2299,525904110,1,0.000173571,-4.54E-06,-0.000185579,0.001810922,0.000143108,0.000169266,3437909270
3216,2024-02-03_02:04:46,1706925886 ,1706925886121280,1706925886120 ,1706925886121 ,2299,525904120,1,0.00018755,4.5166851839e-06,-0.000187774,0.000972789,0.001008588,0.003551309,1549998094
3217,2024-02-03_02:04:46,1706925886 ,1706925886130578,1706925886130 ,1706925886131 ,2299,525904130,1,0.000107841,1.56486200668e-05,-0.000175725,0.00150211,0.000436847,0.001363258,845392349
3218,2024-02-03_02:04:46,1706925886 ,1706925886140825,1706925886140 ,1706925886141 ,2299,525904140,2,0.000257802,2.45983822635e-05,-0.000335229,0.004755164,0.000300791,2.26735223004e-05,549034178
3219,2024-02-03_02:04:46,1706925886 ,1706925886150747,1706925886150 ,1706925886151 ,2299,525904150,1,0.000113304,3.34341594954e-05,-0.00017626,0.002324464,0.000863041,0.003040033,3298894291
3220,2024-02-03_02:04:46,1706925886 ,1706925886161315,1706925886160 ,1706925886161 ,2299,525904160,1,9.63638057112e-05,2.73254154267e-05,-0.000166015,0.001782075,0.000543074,0.001987881,3325714295
3221,2024-02-03_02:04:46,1706925886 ,1706925886171570,1706925886170 ,1706925886172 ,2299,525904170,1,9.16272491258e-05,-4.04E-06,-0.000152662,0.002231857,0.000287283,0.001828379,2755426313
3222,2024-02-03_02:04:46,1706925886 ,1706925886181044,1706925886180 ,1706925886181 ,2299,525904180,1,6.95526464201e-05,9.3260177107e-06,-0.000153742,0.002479284,0.001270947,0.002309028,3963923029
3223,2024-02-03_02:04:46,1706925886 ,1706925886191283,1706925886190 ,1706925886191 ,2299,525904190,2,0.000167758,4.94650763231e-05,-0.000310362,0.004867368,-0.000490764,0.001963624,2250455314
3224,2024-02-03_02:04:46,1706925886 ,1706925886202188,1706925886200 ,1706925886202 ,2299,525904200,1,0.000123429,6.4307650958e-06,-0.000143436,0.002268078,0.000318299,0.002221037,312633365
3225,2024-02-03_02:04:46,1706925886 ,1706925886211441,1706925886210 ,1706925886211 ,2299,525904210,1,4.14495374441e-05,2.74204996164e-05,-0.000152553,0.001998899,0.00145255,0.002974148,2179973893
3226,2024-02-03_02:04:46,1706925886 ,1706925886221367,1706925886220 ,1706925886221 ,2299,525904220,2,6.70373608206e-05,-4.62E-05,-0.000260217,0.002829775,0.00048757,0.00103665,3445542592
3227,2024-02-03_02:04:46,1706925886 ,1706925886231292,1706925886230 ,1706925886231 ,2299,525904230,1,2.49562197153e-05,-4.21E-06,-0.000138059,0.002813382,0.000638944,0.000494106,2547955412
3228,2024-02-03_02:04:46,1706925886 ,1706925886241322,1706925886240 ,1706925886241 ,2299,525904240,1,3.06764675541e-05,1.27104859757e-05,-0.000142228,0.001557937,-0.000445749,-0.000642458,339699190
3229,2024-02-03_02:04:46,1706925886 ,1706925886251584,1706925886250 ,1706925886252 ,2299,525904250,1,8.05570303702e-05,-2.15E-05,-0.000131186,0.000818674,0.000605552,0.001154718,1565409882
3230,2024-02-03_02:04:46,1706925886 ,1706925886261369,1706925886260 ,1706925886261 ,2299,525904260,2,3.76141197216e-05,-4.73E-05,-0.000271636,0.002670081,0.000931914,0.001826575,4187366367
3231,2024-02-03_02:04:46,1706925886 ,1706925886270542,1706925886270 ,1706925886271 ,2299,525904270,1,2.04488803017e-05,-3.22E-05,-0.000141312,0.002078377,0.000355049,8.78535303848e-05,354212341
3232,2024-02-03_02:04:46,1706925886 ,1706925886280517,1706925886280 ,1706925886281 ,2299,525904280,1,3.57635819168e-05,-4.09E-05,-0.000142668,0.000907839,0.000108042,0.00034945,379654949
3233,2024-02-03_02:04:46,1706925886 ,1706925886291593,1706925886290 ,1706925886292 ,2299,525904290,1,1.76690021652e-05,-4.88E-05,-0.000137632,0.000645328,-0.000160494,0.000251994,2902381110
3234,2024-02-03_02:04:46,1706925886 ,1706925886301641,1706925886300 ,1706925886302 ,2299,525904300,2,-1.81E-05,-6.89E-05,-0.000298228,0.002035076,0.000823717,0.002084099,1316010597
3235,2024-02-03_02:04:46,1706925886 ,1706925886311247,1706925886310 ,1706925886311 ,2299,525904310,1,-5.44E-06,-4.32E-05,-0.000140364,0.000493366,-0.000839659,-0.001017461,452837554
3236,2024-02-03_02:04:46,1706925886 ,1706925886321291,1706925886320 ,1706925886321 ,2299,525904320,1,4.86091452212e-05,-4.36E-05,-0.000145451,0.000505143,0.000253319,0.001577374,3351847829
3237,2024-02-03_02:04:46,1706925886 ,1706925886331501,1706925886330 ,1706925886332 ,2299,525904330,1,4.33326301363e-05,-3.60E-05,-0.000148202,0.000476035,-0.000225104,0.002000248,731152419
3238,2024-02-03_02:04:46,1706925886 ,1706925886341595,1706925886340 ,1706925886342 ,2299,525904340,2,-3.27E-06,-5.44E-05,-0.000292253,0.003397858,0.000971504,0.001417871,3494482030
3239,2024-02-03_02:04:46,1706925886 ,1706925886351317,1706925886350 ,1706925886351 ,2299,525904350,1,3.27972605983e-05,3.44685244422e-05,-0.000168253,0.001555373,-0.000560365,-0.001070415,2231084593
3240,2024-02-03_02:04:46,1706925886 ,1706925886361307,1706925886360 ,1706925886361 ,2299,525904360,1,6.18571907565e-05,9.3095971035e-06,-0.000161998,-0.000266217,-0.000497466,3.5563045331e-06,4037155726
3241,2024-02-03_02:04:46,1706925886 ,1706925886371564,1706925886370 ,1706925886372 ,2299,525904370,1,3.91245480874e-05,-2.70E-05,-0.000150342,0.000241483,-7.52E-05,0.00178438,3330803346
3242,2024-02-03_02:04:46,1706925886 ,1706925886381361,1706925886380 ,1706925886381 ,2299,525904380,2,8.56051517223e-05,-5.49E-05,-0.000299594,0.00352301,-0.000241143,0.00156365,902104752
3243,2024-02-03_02:04:46,1706925886 ,1706925886391281,1706925886390 ,1706925886391 ,2299,525904390,1,2.65622830261e-05,-1.40E-05,-0.000153427,0.001495388,0.00016462,0.001995433,1203369866
3244,2024-02-03_02:04:46,1706925886 ,1706925886402299,1706925886400 ,1706925886402 ,2299,525904400,1,0.000102586,-1.16E-05,-0.000162905,0.001154259,-0.001302251,-0.000165971,4012474264
3245,2024-02-03_02:04:46,1706925886 ,1706925886411506,1706925886410 ,1706925886412 ,2299,525904410,1,0.000120668,-4.32E-05,-0.000153338,0.000954312,0.001244746,8.99772885754e-05,2207987226
3246,2024-02-03_02:04:46,1706925886 ,1706925886420680,1706925886420 ,1706925886421 ,2299,525904420,2,9.67116519583e-05,-0.0001379,-0.00030383,0.002327344,0.000889137,0.005329021,887965824
3247,2024-02-03_02:04:46,1706925886 ,1706925886431429,1706925886430 ,1706925886431 ,2299,525904430,1,1.39420720024e-05,-7.51E-05,-0.000148329,0.002165679,0.000921764,0.001740022,795629977
3248,2024-02-03_02:04:46,1706925886 ,1706925886441268,1706925886440 ,1706925886441 ,2299,525904440,1,3.18008247918e-05,-7.12E-05,-0.000152516,0.001186675,-0.000647692,-0.000356727,3953426822
3249,2024-02-03_02:04:46,1706925886 ,1706925886451541,1706925886450 ,1706925886452 ,2299,525904450,1,4.66908307584e-05,-7.68E-05,-0.00015355,0.000901668,-0.000761411,-0.000162169,2385533966
3250,2024-02-03_02:04:46,1706925886 ,1706925886461252,1706925886460 ,1706925886461 ,2299,525904460,2,8.18648595277e-05,-0.000218101,-0.000286034,0.000947414,0.002102252,0.005250583,875317854
3251,2024-02-03_02:04:46,1706925886 ,1706925886471275,1706925886470 ,1706925886471 ,2299,525904470,1,-4.48E-05,-0.000134697,-0.000129923,0.001194717,-0.000565049,0.000296744,3641699727
3252,2024-02-03_02:04:46,1706925886 ,1706925886481299,1706925886480 ,1706925886481 ,2299,525904480,1,-3.58E-05,-0.000128113,-0.000133312,0.001191109,6.78074150096e-05,-0.000906432,2869589041
3253,2024-02-03_02:04:46,1706925886 ,1706925886491504,1706925886490 ,1706925886492 ,2299,525904490,1,3.0075843255e-06,-0.000115574,-0.000139211,0.000935434,-0.00062434,-0.001113759,1240600482
3254,2024-02-03_02:04:46,1706925887 ,1706925886503768,1706925886500 ,1706925886504 ,2299,525904500,2,-2.43E-05,-0.000149686,-0.000300547,0.002026861,0.000715207,0.000813451,1885432868
